selection_rank,candidate_id,penalty,C,class_weight,weakened_threshold,stopped_threshold,validation_samples,fold_macro_pr_auc_mean,fold_macro_pr_auc_std,fold_macro_roc_auc_mean,maximum_iterations,oof_accuracy,oof_balanced_accuracy,oof_macro_precision,oof_macro_recall,oof_macro_f1,oof_weighted_f1,oof_macro_pr_auc,oof_macro_ovr_roc_auc,oof_retained_precision,oof_retained_recall,oof_retained_f1,oof_retained_support,oof_retained_pr_auc,oof_retained_roc_auc,oof_weakened_precision,oof_weakened_recall,oof_weakened_f1,oof_weakened_support,oof_weakened_pr_auc,oof_weakened_roc_auc,oof_stopped_precision,oof_stopped_recall,oof_stopped_f1,oof_stopped_support,oof_stopped_pr_auc,oof_stopped_roc_auc,selected
144,l1_C0.3_none,l1,0.3,none,0.3,0.45,24596,0.5824132261226789,0.0057193790616464875,0.7618586944514157,133,0.5785087006017239,0.4941517455464742,0.6178588320030158,0.4941517455464742,0.49909684482492406,0.5515534783846323,0.5823343342790378,0.762464848146356,0.8054450261780105,0.39176937964755015,0.5271381578947368,9817,0.7421531487481658,0.8012590760053027,0.5237938234970876,0.8619224161316574,0.6516047441637899,11059,0.5930376377499241,0.6808864764338973,0.5243376463339495,0.22876344086021505,0.31854763241624556,3720,0.4118122163390234,0.8052489919998681,False
145,l2_C0.1_none,l2,0.1,none,0.3,0.45,24596,0.5822717972088928,0.00576893813419317,0.7617850648717264,115,0.5789152707757359,0.494117703903207,0.6191386299620548,0.494117703903207,0.4988739550486489,0.5515866887941396,0.5822371569695791,0.7624022364289208,0.8075789473684211,0.3907507385148212,0.5266698702546853,9817,0.7421798272643243,0.8013842160581196,0.5240445248670286,0.86418301835609,0.6524440196613872,11059,0.5931388352732905,0.6808049498027406,0.5257924176507147,0.22741935483870968,0.3175079752298743,3720,0.4113928083711225,0.8050175434259024,False
146,l1_C0.1_none,l1,0.1,none,0.3,0.45,24596,0.5821450609482755,0.006076319989659939,0.7617085739149083,68,0.5786713286713286,0.4934992741653743,0.6183330549066043,0.4934992741653743,0.4982080056568208,0.551337886835114,0.5822168712498262,0.7623581204750906,0.8064583770182429,0.39176937964755015,0.5273549979432333,9817,0.7420554221308716,0.8010218158137339,0.5238069116840373,0.8634596256442716,0.6520536720270409,11059,0.5926922768353683,0.6808628901549449,0.5247338760175329,0.2252688172043011,0.31521534700018805,3720,0.4119029147832388,0.8051896554565926,False
147,l2_C0.3_none,l2,0.3,none,0.42,0.55,24596,0.582262617974212,0.005690691910782053,0.7617527813159851,182,0.600910717189787,0.4969244472546235,0.5946248865849433,0.4969244472546235,0.49767156127509793,0.5763101432370041,0.5822251958029093,0.7623721257356278,0.6862001608640699,0.6083324844657227,0.6449244060475162,9817,0.7422577040887777,0.8014311470241711,0.5548817060979674,0.7528709648250294,0.6388888888888888,11059,0.5930517081426985,0.680757309660716,0.5427927927927928,0.1295698924731183,0.2092013888888889,3720,0.41136617517725166,0.8049279205219967,False
148,l1_C0.3_none,l1,0.3,none,0.42,0.55,24596,0.5824132261226789,0.0057193790616464875,0.7618586944514157,133,0.6014799154334038,0.49702622442905336,0.5955901384721048,0.49702622442905336,0.49754628608994594,0.5766225703391371,0.5823343342790378,0.762464848146356,0.6878026285450772,0.6077212997860854,0.6452868963279433,9817,0.7421531487481658,0.8012590760053027,0.5550681289464938,0.7551315670494619,0.639825314128103,11059,0.5930376377499241,0.6808864764338973,0.5438996579247435,0.1282258064516129,0.2075266478137916,3720,0.4118122163390234,0.8052489919998681,False
149,l2_C0.1_none,l2,0.1,none,0.42,0.55,24596,0.5822717972088928,0.00576893813419317,0.7617850648717264,115,0.6014392584160027,0.49702277645608395,0.5949030496608351,0.49702277645608395,0.49752516454533285,0.5766209129282813,0.5822371569695791,0.7624022364289208,0.6875,0.6084343485789956,0.6455552553363956,9817,0.7421798272643243,0.8013842160581196,0.5551636944370508,0.7544081743376435,0.6396289339517768,11059,0.5931388352732905,0.6808049498027406,0.5420454545454545,0.1282258064516129,0.2073913043478261,3720,0.4113928083711225,0.8050175434259024,False
150,l2_C1_none,l2,1.0,none,0.42,0.55,24596,0.5822150263582444,0.005715261537429958,0.7617008895591312,256,0.6006261180679785,0.4967020176893808,0.5942820255183472,0.4967020176893808,0.49742700126932665,0.5760141870345106,0.582215740040551,0.7623213335506999,0.685068288763916,0.608026892125904,0.6442525634106854,9817,0.7422692989218884,0.8014288518249209,0.5549849949983328,0.7525092684691201,0.6388270515084056,11059,0.5930146195990714,0.6807071913228571,0.5427927927927928,0.1295698924731183,0.2092013888888889,3720,0.4113633016006932,0.8048279575043216,False
151,l1_C1_none,l1,1.0,none,0.42,0.55,24596,0.582338217694888,0.00567769292972502,0.7617992042920387,296,0.6008294031549846,0.4966743313890192,0.5939656984803712,0.4966743313890192,0.49727308501816353,0.5761365225231584,0.5822848572891787,0.7624006307021401,0.6864864864864865,0.608026892125904,0.6448789974070873,9817,0.7422814336145833,0.8014059480798497,0.5547785547785548,0.7532326611809386,0.6389506788371558,11059,0.5931052351760168,0.6807784778617922,0.5406320541760722,0.12876344086021504,0.20798957881024752,3720,0.4114679030769361,0.8050174661647783,False
152,l2_C0.03_none,l2,0.03,none,0.3,0.45,24596,0.5822498678444673,0.005863386823711832,0.7617057570221293,59,0.5782241014799154,0.4927674370949242,0.6190715536398332,0.4927674370949242,0.4971829809677808,0.5503698110130876,0.582101547037125,0.7623500396843094,0.8072289156626506,0.389019048589182,0.5250206213912565,9817,0.7419221284927483,0.8012072031237483,0.5234370726904775,0.865358531512795,0.652307272851203,11059,0.5930997614515003,0.6808325706646687,0.5265486725663717,0.2239247311827957,0.3142210486608827,3720,0.41128275116712615,0.8050103452645112,False
153,l1_C0.1_none,l1,0.1,none,0.42,0.55,24596,0.5821450609482755,0.006076319989659939,0.7617085739149083,68,0.6010733452593918,0.4959769182649472,0.5945930067234652,0.4959769182649472,0.4958835714117314,0.5757379473525511,0.5822168712498262,0.7623581204750906,0.6866858789625361,0.6068045227666293,0.6442786069651741,9817,0.7420554221308716,0.8010218158137339,0.5551350992498174,0.7561262320282123,0.6402266288951841,11059,0.5926922768353683,0.6808628901549449,0.541958041958042,0.125,0.20314547837483618,3720,0.4119029147832388,0.8051896554565926,False
154,l2_C0.03_none,l2,0.03,none,0.42,0.55,24596,0.5822498678444673,0.005863386823711832,0.7617057570221293,59,0.6007480891201822,0.49522193897249234,0.5952363016285741,0.49522193897249234,0.4947662473240701,0.5750641783784994,0.582101547037125,0.7623500396843094,0.6862450957765982,0.6057858816339003,0.6435102526646107,9817,0.7419221284927483,0.8012072031237483,0.5547677423629979,0.7570304729179853,0.6403059273422562,11059,0.5930997614515003,0.6808325706646687,0.5446960667461264,0.1228494623655914,0.20048256196534328,3720,0.41128275116712615,0.8050103452645112,False
155,l1_C0.03_none,l1,0.03,none,0.3,0.45,24596,0.5819891453515743,0.006132456433578194,0.7615015899260377,104,0.5767197918360709,0.4906656227109501,0.6189746774584325,0.4906656227109501,0.4943245888590592,0.5478927693425831,0.582172045658279,0.7621815846332676,0.810467370234762,0.38331465824589994,0.5204702627939143,9817,0.7418253223260594,0.8006151313195494,0.5221599869487193,0.8682521023600687,0.65213257267047,11059,0.5926225027859117,0.6808869306584706,0.5242966751918159,0.22043010752688172,0.31037093111279335,3720,0.41206831186286563,0.8050426919217829,False
156,l1_C0.03_none,l1,0.03,none,0.42,0.55,24596,0.5819891453515743,0.006132456433578194,0.7615015899260377,104,0.6013579443812002,0.49501303980415606,0.5974734980491047,0.49501303980415606,0.49416155305860726,0.5751626719832306,0.582172045658279,0.7621815846332676,0.6896793002915452,0.6024243658958949,0.6431056981296216,9817,0.7418253223260594,0.8006151313195494,0.5543935806366745,0.7621846459896916,0.6418916346190459,11059,0.5926225027859117,0.6808869306584706,0.5483476132190942,0.12043010752688173,0.1974873264271545,3720,0.41206831186286563,0.8050426919217829,False
157,l2_C0.01_none,l2,0.01,none,0.3,0.45,24596,0.5817874567745339,0.006187327128042744,0.7614523805355653,29,0.5766384778012685,0.48950066122013586,0.6201371541275772,0.48950066122013586,0.49279762253340226,0.5471032342528044,0.5818777954753303,0.7621382556012218,0.8097497842968076,0.3823978812264439,0.5194769252058397,9817,0.7413842530492514,0.8008419011409711,0.5219866616060294,0.8705127045845014,0.6526337197478137,11059,0.5928116073003779,0.6807945226768712,0.5286750164798946,0.21559139784946235,0.30628222264655336,3720,0.4114375260763616,0.8047783429858231,False
158,l2_C0.01_none,l2,0.01,none,0.42,0.55,24596,0.5817874567745339,0.006187327128042744,0.7614523805355653,29,0.599934948772158,0.4931698019006237,0.5960465001049075,0.4931698019006237,0.4916373376879708,0.5732646337522459,0.5818777954753303,0.7621382556012218,0.685614849187935,0.6020169094428033,0.6411021315832294,9817,0.7413842530492514,0.8008419011409711,0.5539748402818943,0.7605570123881001,0.6410334578157153,11059,0.5928116073003779,0.6807945226768712,0.5485498108448928,0.11693548387096774,0.19277642366496786,3720,0.4114375260763616,0.8047783429858231,False
159,l1_C0.01_none,l1,0.01,none,0.3,0.45,24596,0.5797253614600522,0.008076054617060398,0.7604022695095017,128,0.5759066514880469,0.48689199826707646,0.6243815588088565,0.48689199826707646,0.48897266411434787,0.544338762702755,0.5806320789606018,0.7612002952615877,0.8161454868041694,0.3748599368442498,0.5137512215552142,9817,0.7414330518517454,0.8001591861976118,0.5208880785112887,0.8782891762365495,0.6539419645862788,11059,0.5910451882105415,0.6799997165104279,0.5361111111111111,0.2075268817204301,0.2992248062015504,3720,0.40941799681951824,0.8034419830767234,False
160,l1_C0.01_none,l1,0.01,none,0.42,0.55,24596,0.5797253614600522,0.008076054617060398,0.7604022695095017,128,0.6006261180679785,0.49186550293650594,0.602593629008623,0.49186550293650594,0.48880004883184464,0.5725131924976858,0.5806320789606018,0.7612002952615877,0.6868253047011027,0.6027299582357135,0.6420355902777778,9817,0.7414330518517454,0.8001591861976118,0.5535398519876875,0.7642644000361697,0.6420540869036767,11059,0.5910451882105415,0.6799997165104279,0.5674157303370787,0.1086021505376344,0.18231046931407943,3720,0.40941799681951824,0.8034419830767234,False
161,l2_C1_none,l2,1.0,none,0.36,0.55,24596,0.5822150263582444,0.005715261537429958,0.7617008895591312,256,0.5956659619450317,0.4889559360965055,0.6116276980630736,0.4889559360965055,0.48854270707732583,0.5662352411138174,0.582215740040551,0.7623213335506999,0.7533425541724297,0.4993378832637262,0.6005880911541289,9817,0.7422692989218884,0.8014288518249209,0.5387477472239987,0.837960032552672,0.6558386411889596,11059,0.5930146195990714,0.6807071913228571,0.5427927927927928,0.1295698924731183,0.2092013888888889,3720,0.4113633016006932,0.8048279575043216,False
162,l2_C0.3_none,l2,0.3,none,0.36,0.55,24596,0.582262617974212,0.005690691910782053,0.7617527813159851,182,0.5955846479102294,0.48888802668765696,0.6115252442953364,0.48888802668765696,0.48846102775036343,0.5661374391192505,0.5822251958029093,0.7623721257356278,0.7530351928692177,0.4991341550371804,0.6003430531732419,9817,0.7422577040887777,0.8014311470241711,0.5387477472239987,0.837960032552672,0.6558386411889596,11059,0.5930517081426985,0.680757309660716,0.5427927927927928,0.1295698924731183,0.2092013888888889,3720,0.41136617517725166,0.8049279205219967,False
163,l1_C1_none,l1,1.0,none,0.36,0.55,24596,0.582338217694888,0.00567769292972502,0.7617992042920387,296,0.5955033338754269,0.4886684175535076,0.6106815847922381,0.4886684175535076,0.4881061654626461,0.5660080001066612,0.5822848572891787,0.7624006307021401,0.7526469234310266,0.4996434756035449,0.6005877311130158,9817,0.7422814336145833,0.8014059480798497,0.5387657767696156,0.8375983361967628,0.655741186464675,11059,0.5931052351760168,0.6807784778617922,0.5406320541760722,0.12876344086021504,0.20798957881024752,3720,0.4114679030769361,0.8050174661647783,False
164,l2_C0.1_none,l2,0.1,none,0.36,0.55,24596,0.5822717972088928,0.00576893813419317,0.7617850648717264,115,0.5952593917710197,0.4883305072176852,0.6110314865598626,0.4883305072176852,0.4876477976168016,0.5656078101518563,0.5822371569695791,0.7624022364289208,0.7524980784012298,0.49862483447081596,0.5998039455949026,9817,0.7421798272643243,0.8013842160581196,0.5385509267329034,0.8381408807306266,0.655748142907676,11059,0.5931388352732905,0.6808049498027406,0.5420454545454545,0.1282258064516129,0.2073913043478261,3720,0.4113928083711225,0.8050175434259024,False
165,l1_C0.3_none,l1,0.3,none,0.36,0.55,24596,0.5824132261226789,0.0057193790616464875,0.7618586944514157,133,0.5948121645796064,0.4879875122004728,0.6113377533010173,0.4879875122004728,0.4873630669397346,0.5652000670331544,0.5823343342790378,0.762464848146356,0.7521525215252153,0.49831924213099726,0.5994730715029716,9817,0.7421531487481658,0.8012590760053027,0.5379610804530932,0.8374174880188082,0.6550894815024404,11059,0.5930376377499241,0.6808864764338973,0.5438996579247435,0.1282258064516129,0.2075266478137916,3720,0.4118122163390234,0.8052489919998681,False
166,l1_C0.1_none,l1,0.1,none,0.36,0.55,24596,0.5821450609482755,0.006076319989659939,0.7617085739149083,68,0.5942429663359896,0.48681001390153317,0.610412597403137,0.48681001390153317,0.48556835983440005,0.5641341843742188,0.5822168712498262,0.7623581204750906,0.7517326351455413,0.49719873688499544,0.598528510116493,9817,0.7420554221308716,0.8010218158137339,0.5375471151058278,0.838231304819604,0.6550310910118711,11059,0.5926922768353683,0.6808628901549449,0.541958041958042,0.125,0.20314547837483618,3720,0.4119029147832388,0.8051896554565926,False
167,l2_C0.03_none,l2,0.03,none,0.36,0.55,24596,0.5822498678444673,0.005863386823711832,0.7617057570221293,59,0.5944869084403969,0.48646557366667675,0.6117737017739876,0.48646557366667675,0.48476446075445834,0.5638730487323194,0.582101547037125,0.7623500396843094,0.7529775715390564,0.4958745034124478,0.5979609384596487,9817,0.7419221284927483,0.8012072031237483,0.53764746703678,0.8406727552219911,0.6558498818383831,11059,0.5930997614515003,0.6808325706646687,0.5446960667461264,0.1228494623655914,0.20048256196534328,3720,0.41128275116712615,0.8050103452645112,False
168,l1_C0.03_none,l1,0.03,none,0.36,0.55,24596,0.5819891453515743,0.006132456433578194,0.7615015899260377,104,0.5937144251097739,0.4852204281323021,0.612861397829949,0.4852204281323021,0.4829620390343557,0.5624646483260273,0.582172045658279,0.7621815846332676,0.7533520424072342,0.4922073953346236,0.5954038568172016,9817,0.7418253223260594,0.8006151313195494,0.5368845378635185,0.843023781535401,0.655994933858711,11059,0.5926225027859117,0.6808869306584706,0.5483476132190942,0.12043010752688173,0.1974873264271545,3720,0.41206831186286563,0.8050426919217829,False
169,l2_C0.01_none,l2,0.01,none,0.36,0.55,24596,0.5817874567745339,0.006187327128042744,0.7614523805355653,29,0.5932265409009595,0.48402468148041344,0.6129566359862614,0.48402468148041344,0.4810705338866725,0.5613685105421334,0.5818777954753303,0.7621382556012218,0.7540316267418193,0.4905775695222573,0.5944211305850408,9817,0.7413842530492514,0.8008419011409711,0.5362884703720716,0.8445609910480152,0.6560140474100088,11059,0.5928116073003779,0.6807945226768712,0.5485498108448928,0.11693548387096774,0.19277642366496786,3720,0.4114375260763616,0.8047783429858231,False
170,l1_C0.01_none,l1,0.01,none,0.36,0.55,24596,0.5797253614600522,0.008076054617060398,0.7604022695095017,128,0.5922507724833306,0.48124434612339834,0.6193291752896025,0.48124434612339834,0.4765325433963652,0.5585534929188236,0.5806320789606018,0.7612002952615877,0.7559155153247579,0.48487317917897527,0.5907906168549087,9817,0.7414330518517454,0.8001591861976118,0.5346562802069711,0.8502577086535853,0.6564965440201075,11059,0.5910451882105415,0.6799997165104279,0.5674157303370787,0.1086021505376344,0.18231046931407943,3720,0.40941799681951824,0.8034419830767234,False
171,l2_C1_none,l2,1.0,none,0.3,0.55,24596,0.5822150263582444,0.005715261537429958,0.7617008895591312,256,0.577329647097089,0.47134673285916534,0.6239419779520058,0.47134673285916534,0.4650101828558204,0.5381589806471151,0.582215740040551,0.7623213335506999,0.8081041360487088,0.39207497198736885,0.5279835390946502,9817,0.7422692989218884,0.8014288518249209,0.5209290050145157,0.8923953341170088,0.6578456205839222,11059,0.5930146195990714,0.6807071913228571,0.5427927927927928,0.1295698924731183,0.2092013888888889,3720,0.4113633016006932,0.8048279575043216,False
172,l2_C0.3_none,l2,0.3,none,0.3,0.55,24596,0.582262617974212,0.005690691910782053,0.7617527813159851,182,0.5772076760448853,0.4712524954287562,0.6237894410074433,0.4712524954287562,0.46491525979272375,0.5380396957842336,0.5822251958029093,0.7623721257356278,0.8077246011754828,0.39197310787409595,0.5278101639119402,9817,0.7422577040887777,0.8014311470241711,0.5208509290540541,0.8922144859390542,0.6577342265773423,11059,0.5930517081426985,0.680757309660716,0.5427927927927928,0.1295698924731183,0.2092013888888889,3720,0.41136617517725166,0.8049279205219967,False
173,l1_C1_none,l1,1.0,none,0.3,0.55,24596,0.582338217694888,0.00567769292972502,0.7617992042920387,296,0.5770857049926817,0.47098749156588693,0.6229612476990986,0.47098749156588693,0.4645059311834064,0.5378477012760966,0.5822848572891787,0.7624006307021401,0.8074260541220893,0.39207497198736885,0.527838727372463,9817,0.7422814336145833,0.8014059480798497,0.5208256347991342,0.8921240618500769,0.6576894873675089,11059,0.5931052351760168,0.6807784778617922,0.5406320541760722,0.12876344086021504,0.20798957881024752,3720,0.4114679030769361,0.8050174661647783,False
174,l1_C0.3_none,l1,0.3,none,0.3,0.55,24596,0.5824132261226789,0.0057193790616464875,0.7618586944514157,133,0.5766384778012685,0.4705255678051254,0.6232283116468876,0.4705255678051254,0.46397273235618547,0.5373038114054955,0.5823343342790378,0.762464848146356,0.8052763819095478,0.39176937964755015,0.5271020352223669,9817,0.7421531487481658,0.8012590760053027,0.5205088951063718,0.891581517316213,0.6572895140323979,11059,0.5930376377499241,0.6808864764338973,0.5438996579247435,0.1282258064516129,0.2075266478137916,3720,0.4118122163390234,0.8052489919998681,False
175,l2_C0.1_none,l2,0.1,none,0.3,0.55,24596,0.5822717972088928,0.00576893813419317,0.7617850648717264,115,0.5767604488534721,0.470577858479784,0.6233483275465286,0.470577858479784,0.46389962766553466,0.5372692343072355,0.5822371569695791,0.7624022364289208,0.8074089665333614,0.3907507385148212,0.5266337177375069,9817,0.7421798272643243,0.8013842160581196,0.5205905615607699,0.892757030472918,0.657673860911271,11059,0.5931388352732905,0.6808049498027406,0.5420454545454545,0.1282258064516129,0.2073913043478261,3720,0.4113928083711225,0.8050175434259024,False
176,l1_C0.1_none,l1,0.1,none,0.3,0.55,24596,0.5821450609482755,0.006076319989659939,0.7617085739149083,68,0.5766384778012685,0.4698119953438303,0.6229481619407305,0.4698119953438303,0.46267337488209875,0.5368456247042191,0.5822168712498262,0.7623581204750906,0.8064583770182429,0.39176937964755015,0.5273549979432333,9817,0.7420554221308716,0.8010218158137339,0.5204280668459065,0.8926666063839407,0.657519648328227,11059,0.5926922768353683,0.6808628901549449,0.541958041958042,0.125,0.20314547837483618,3720,0.4119029147832388,0.8051896554565926,False
177,l2_C0.03_none,l2,0.03,none,0.3,0.55,24596,0.5822498678444673,0.005863386823711832,0.7617057570221293,59,0.5760692795576516,0.4688113410690791,0.6239181310117407,0.4688113410690791,0.4610529644295384,0.5355741537697516,0.582101547037125,0.7623500396843094,0.8070583262890956,0.389019048589182,0.524984535019589,9817,0.7419221284927483,0.8012072031237483,0.52,0.8945655122524641,0.657691796303683,11059,0.5930997614515003,0.6808325706646687,0.5446960667461264,0.1228494623655914,0.20048256196534328,3720,0.41128275116712615,0.8050103452645112,False
178,l1_C0.03_none,l1,0.03,none,0.3,0.55,24596,0.5819891453515743,0.006132456433578194,0.7615015899260377,104,0.574930883070418,0.46721865643913535,0.6259107358447079,0.46721865643913535,0.45856079269779954,0.5333341951657167,0.582172045658279,0.7621815846332676,0.810467370234762,0.38331465824589994,0.5204702627939143,9817,0.7418253223260594,0.8006151313195494,0.5189172240802675,0.8979112035446243,0.6577247888723299,11059,0.5926225027859117,0.6808869306584706,0.5483476132190942,0.12043010752688173,0.1974873264271545,3720,0.41206831186286563,0.8050426919217829,False
179,l2_C0.01_none,l2,0.01,none,0.3,0.55,24596,0.5817874567745339,0.006187327128042744,0.7614523805355653,29,0.5745243128964059,0.4661098859032546,0.6256678725601463,0.4661098859032546,0.45669919630967853,0.5322789364767991,0.5818777954753303,0.7621382556012218,0.8097497842968076,0.3823978812264439,0.5194769252058397,9817,0.7413842530492514,0.8008419011409711,0.5187040225387385,0.8989962926123519,0.6578442400582281,11059,0.5928116073003779,0.6807945226768712,0.5485498108448928,0.11693548387096774,0.19277642366496786,3720,0.4114375260763616,0.8047783429858231,False
180,l1_C0.01_none,l1,0.01,none,0.3,0.55,24596,0.5797253614600522,0.008076054617060398,0.7604022695095017,128,0.5735892014961782,0.46329105176345836,0.6336429863589107,0.46329105176345836,0.4515995432730508,0.5288121034193528,0.5806320789606018,0.7612002952615877,0.8161454868041694,0.3748599368442498,0.5137512215552142,9817,0.7414330518517454,0.8001591861976118,0.5173677419354838,0.9064110679084908,0.6587369389498587,11059,0.5910451882105415,0.6799997165104279,0.5674157303370787,0.1086021505376344,0.18231046931407943,3720,0.40941799681951824,0.8034419830767234,False
